geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
CH,202211,97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12963,8952,4011,1,100,8670300,1.12,149.51,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-11,31,0.36,47,0
CH,202212,89,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13052,8952,4100,1,100,8670300,1.03,150.54,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-12,-8,-0.09,-8.2,0
CH,202213,55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13107,8952,4155,1,100,8670300,0.63,151.17,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-13,-34,-0.4,-38.2,0
CH,202214,48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13155,8952,4203,1,100,8670300,0.55,151.72,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-14,-7,-0.08,-12.7,0
CH,202215,40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13195,8952,4243,1,100,8670300,0.46,152.19,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-15,-8,-0.09,-16.7,0
CH,202216,29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13224,8952,4272,1,100,8670300,0.33,152.52,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-16,-11,-0.13,-27.5,0
CH,202217,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13240,8952,4288,1,100,8670300,0.18,152.71,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-17,-13,-0.15,-44.8,0
CH,202218,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13255,8952,4303,1,100,8670300,0.17,152.88,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-18,-1,-0.01,-6.2,0
CH,202219,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13266,8952,4314,1,100,8670300,0.13,153.01,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-19,-4,-0.04,-26.7,0
CH,202220,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13280,8952,4328,1,100,8670300,0.16,153.17,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-20,3,0.03,27.3,0
CH,202221,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13284,8952,4332,1,100,8670300,0.05,153.21,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-21,-10,-0.11,-71.4,0
CH,202222,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13290,8952,4338,1,100,8670300,0.07,153.28,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-22,2,0.02,50,0
CH,202223,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13296,8952,4344,1,100,8670300,0.07,153.35,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-23,0,0,0,0
CH,202224,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13306,8952,4354,1,100,8670300,0.12,153.47,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-24,4,0.05,66.7,0
CH,202225,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13318,8952,4366,1,100,8670300,0.14,153.6,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-25,2,0.02,20,0
CH,202226,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13334,8952,4382,1,100,8670300,0.18,153.79,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-26,4,0.04,33.3,0
CH,202227,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,13365,8952,4413,1,100,8670300,0.36,154.15,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-27,15,0.18,93.8,0
CH,202228,29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,13394,8952,4442,1,100,8670300,0.33,154.48,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-28,-2,-0.03,-6.5,0
CH,202229,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13427,8952,4475,1,100,8670300,0.38,154.86,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-29,4,0.05,13.8,0
CH,202230,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13458,8952,4506,1,100,8670300,0.36,155.22,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-30,-2,-0.02,-6.1,0
CH,202231,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13474,8952,0,1,100,8670300,0.18,155.4,COVID19Death,,2022-08-09_06-08-29,isoweek,2022-31,-15,-0.18,-48.4,0
CHFL,202009,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9005,0,NA,NA,8709355,0,0,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-09,NA,NA,NA,NA
CHFL,202010,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,9005,0,1,100,8709355,0.03,0.03,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-10,3,0.03,NA,NA
CHFL,202011,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,9005,0,1,100,8709355,0.29,0.32,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-11,22,0.26,733.3,0
CHFL,202012,99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,127,9005,0,1,100,8709355,1.14,1.46,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-12,74,0.85,296,0
CHFL,202013,253,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,380,9005,0,1,100,8709355,2.9,4.36,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-13,154,1.76,155.6,0
CHFL,202014,386,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,766,9005,0,1,100,8709355,4.43,8.8,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-14,133,1.53,52.6,0
CHFL,202015,343,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1109,9005,0,1,100,8709355,3.94,12.73,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-15,-43,-0.49,-11.1,0
CHFL,202016,242,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1351,9005,0,1,100,8709355,2.78,15.51,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-16,-101,-1.16,-29.4,0
CHFL,202017,194,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1545,9005,0,1,100,8709355,2.23,17.74,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-17,-48,-0.55,-19.8,0
CHFL,202018,91,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1636,9005,0,1,100,8709355,1.04,18.78,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-18,-103,-1.19,-53.1,0
CHFL,202019,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1690,9005,0,1,100,8709355,0.62,19.4,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-19,-37,-0.42,-40.7,0
CHFL,202020,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1708,9005,0,1,100,8709355,0.21,19.61,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-20,-36,-0.41,-66.7,0
CHFL,202021,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1722,9005,0,1,100,8709355,0.16,19.77,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-21,-4,-0.05,-22.2,0
CHFL,202022,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1726,9005,0,1,100,8709355,0.05,19.82,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-22,-10,-0.11,-71.4,0
CHFL,202023,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1727,9005,0,1,100,8709355,0.01,19.83,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-23,-3,-0.04,-75,0
CHFL,202024,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1731,9005,0,1,100,8709355,0.05,19.88,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-24,3,0.04,300,0
CHFL,202025,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1733,9005,0,1,100,8709355,0.02,19.9,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-25,-2,-0.03,-50,0
CHFL,202026,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1734,9005,0,1,100,8709355,0.01,19.91,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-26,-1,-0.01,-50,0
CHFL,202027,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1736,9005,0,1,100,8709355,0.02,19.93,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-27,1,0.01,100,0
CHFL,202028,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1739,9005,0,1,100,8709355,0.03,19.97,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-28,1,0.01,50,0
CHFL,202029,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1743,9005,0,1,100,8709355,0.05,20.01,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-29,1,0.02,33.3,0
CHFL,202030,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1748,9005,0,1,100,8709355,0.06,20.07,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-30,1,0.01,25,0
CHFL,202031,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1753,9005,0,1,100,8709355,0.06,20.13,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-31,0,0,0,0
CHFL,202032,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1758,9005,0,1,100,8709355,0.06,20.19,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-32,0,0,0,0
CHFL,202033,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1763,9005,0,1,100,8709355,0.06,20.24,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-33,0,0,0,0
CHFL,202034,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1768,9005,0,1,100,8709355,0.06,20.3,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-34,0,0,0,0
CHFL,202035,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1772,9005,0,1,100,8709355,0.05,20.35,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-35,-1,-0.01,-20,0
CHFL,202036,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1785,9005,0,1,100,8709355,0.15,20.5,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-36,9,0.1,225,0
CHFL,202037,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1803,9005,0,1,100,8709355,0.21,20.7,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-37,5,0.06,38.5,0
CHFL,202038,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1818,9005,0,1,100,8709355,0.17,20.87,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-38,-3,-0.04,-16.7,0
CHFL,202039,13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1831,9005,0,1,100,8709355,0.15,21.02,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-39,-2,-0.02,-13.3,0
CHFL,202040,11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1842,9005,0,1,100,8709355,0.13,21.15,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-40,-2,-0.02,-15.4,0
CHFL,202041,19,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1861,9005,0,1,100,8709355,0.22,21.37,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-41,8,0.09,72.7,0
CHFL,202042,49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1910,9005,0,1,100,8709355,0.56,21.93,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-42,30,0.34,157.9,0
CHFL,202043,146,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2056,9005,0,1,100,8709355,1.68,23.61,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-43,97,1.12,198,0
CHFL,202044,329,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2385,9005,0,1,100,8709355,3.78,27.38,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-44,183,2.1,125.3,0
CHFL,202045,560,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2945,9005,0,1,100,8709355,6.43,33.81,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-45,231,2.65,70.2,0
CHFL,202046,635,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3580,9005,0,1,100,8709355,7.29,41.11,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-46,75,0.86,13.4,0
CHFL,202047,637,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4217,9005,0,1,100,8709355,7.31,48.42,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-47,2,0.02,0.3,0
CHFL,202048,627,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4844,9005,0,1,100,8709355,7.2,55.62,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-48,-10,-0.11,-1.6,0
CHFL,202049,608,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5452,9005,0,1,100,8709355,6.98,62.6,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-49,-19,-0.22,-3,0
CHFL,202050,609,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6061,9005,0,1,100,8709355,6.99,69.59,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-50,1,0.01,0.2,0
CHFL,202051,651,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6712,9005,0,1,100,8709355,7.47,77.07,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-51,42,0.48,6.9,0
CHFL,202052,604,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7316,9005,0,1,100,8709355,6.94,84,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-52,-47,-0.53,-7.2,0
CHFL,202053,555,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7871,9005,0,1,100,8709355,6.37,90.37,COVID19Death,,2022-08-09_06-08-29,isoweek,2020-53,-49,-0.57,-8.1,0
CHFL,202101,423,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8294,9005,0,1,100,8709355,4.86,95.23,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-01,-132,-1.51,-23.8,0
CHFL,202102,377,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8671,9005,0,1,100,8709355,4.33,99.56,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-02,-46,-0.53,-10.9,0
CHFL,202103,334,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9005,9005,0,1,100,8709355,3.83,103.39,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-03,-43,-0.5,-11.4,0
CHFL,202104,242,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9247,9005,242,1,100,8709355,2.78,106.17,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-04,-92,-1.05,-27.5,0
CHFL,202105,166,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9413,9005,408,1,100,8709355,1.91,108.08,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-05,-76,-0.87,-31.4,0
CHFL,202106,130,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9543,9005,538,1,100,8709355,1.49,109.57,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-06,-36,-0.42,-21.7,0
CHFL,202107,86,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9629,9005,624,1,100,8709355,0.99,110.56,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-07,-44,-0.5,-33.8,0
CHFL,202108,63,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9692,9005,687,1,100,8709355,0.72,111.28,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-08,-23,-0.27,-26.7,0
CHFL,202109,65,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9757,9005,752,1,100,8709355,0.75,112.03,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-09,2,0.03,3.2,0
CHFL,202110,75,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9832,9005,827,1,100,8709355,0.86,112.89,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-10,10,0.11,15.4,0
CHFL,202111,62,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9894,9005,889,1,100,8709355,0.71,113.6,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-11,-13,-0.15,-17.3,0
CHFL,202112,60,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9954,9005,949,1,100,8709355,0.69,114.29,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-12,-2,-0.02,-3.2,0
CHFL,202113,71,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10025,9005,1020,1,100,8709355,0.82,115.11,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-13,11,0.13,18.3,0
CHFL,202114,63,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10088,9005,1083,1,100,8709355,0.72,115.83,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-14,-8,-0.1,-11.3,0
CHFL,202115,46,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10134,9005,1129,1,100,8709355,0.53,116.36,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-15,-17,-0.19,-27,0
CHFL,202116,55,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10189,9005,1184,1,100,8709355,0.63,116.99,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-16,9,0.1,19.6,0
CHFL,202117,69,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10258,9005,1253,1,100,8709355,0.79,117.78,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-17,14,0.16,25.5,0
CHFL,202118,41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10299,9005,1294,1,100,8709355,0.47,118.25,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-18,-28,-0.32,-40.6,0
CHFL,202119,30,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10329,9005,1324,1,100,8709355,0.34,118.6,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-19,-11,-0.13,-26.8,0
CHFL,202120,33,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10362,9005,1357,1,100,8709355,0.38,118.98,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-20,3,0.04,10,0
CHFL,202121,19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10381,9005,1376,1,100,8709355,0.22,119.19,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-21,-14,-0.16,-42.4,0
CHFL,202122,24,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10405,9005,1400,1,100,8709355,0.28,119.47,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-22,5,0.06,26.3,0
CHFL,202123,17,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10422,9005,1417,1,100,8709355,0.2,119.66,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-23,-7,-0.08,-29.2,0
CHFL,202124,12,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10434,9005,1429,1,100,8709355,0.14,119.8,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-24,-5,-0.06,-29.4,0
CHFL,202125,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10441,9005,1436,1,100,8709355,0.08,119.88,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-25,-5,-0.06,-41.7,0
CHFL,202126,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10444,9005,1439,1,100,8709355,0.03,119.92,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-26,-4,-0.05,-57.1,0
CHFL,202127,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10447,9005,1442,1,100,8709355,0.03,119.95,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-27,0,0,0,0
CHFL,202128,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10449,9005,1444,1,100,8709355,0.02,119.97,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-28,-1,-0.01,-33.3,0
CHFL,202129,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10454,9005,1449,1,100,8709355,0.06,120.03,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-29,3,0.04,150,0
CHFL,202130,11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10465,9005,1460,1,100,8709355,0.13,120.16,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-30,6,0.07,120,0
CHFL,202131,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10468,9005,1463,1,100,8709355,0.03,120.19,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-31,-8,-0.1,-72.7,0
CHFL,202132,15,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10483,9005,1478,1,100,8709355,0.17,120.36,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-32,12,0.14,400,0
CHFL,202133,25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10508,9005,1503,1,100,8709355,0.29,120.65,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-33,10,0.12,66.7,0
CHFL,202134,42,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10550,9005,1545,1,100,8709355,0.48,121.13,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-34,17,0.19,68,0
CHFL,202135,53,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10603,9005,1598,1,100,8709355,0.61,121.74,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-35,11,0.13,26.2,0
CHFL,202136,56,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10659,9005,1654,1,100,8709355,0.64,122.39,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-36,3,0.03,5.7,0
CHFL,202137,42,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10701,9005,1696,1,100,8709355,0.48,122.87,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-37,-14,-0.16,-25,0
CHFL,202138,42,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10743,9005,1738,1,100,8709355,0.48,123.35,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-38,0,0,0,0
CHFL,202139,35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10778,9005,1773,1,100,8709355,0.4,123.75,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-39,-7,-0.08,-16.7,0
CHFL,202140,31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10809,9005,1804,1,100,8709355,0.36,124.11,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-40,-4,-0.04,-11.4,0
CHFL,202141,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10841,9005,1836,1,100,8709355,0.37,124.48,COVID19Death,,2022-08-09_06-08-29,isoweek,2021-41,1,0.01,3.2,0
